@relation 'Real-Time Air Quality Prediction System-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.RemoveUseless-M99.0'

@attribute City=Delhi numeric
@attribute City=Mumbai numeric
@attribute City=Kolkata numeric
@attribute City=Chennai numeric
@attribute City=Bengaluru numeric
@attribute City=Beijing numeric
@attribute City=Shanghai numeric
@attribute City=Guangzhou numeric
@attribute City=Los_Angeles numeric
@attribute City=New_York numeric
@attribute City=London numeric
@attribute City=Paris numeric
@attribute City=Tokyo numeric
@attribute City=Seoul numeric
@attribute City=Singapore numeric
@attribute City=Sydney numeric
@attribute City=Dubai numeric
@attribute City=Mexico_City numeric
@attribute City=Johannesburg numeric
@attribute City=Cairo numeric
@attribute PM2_5 numeric
@attribute PM10 numeric
@attribute NO2 numeric
@attribute SO2 numeric
@attribute CO numeric
@attribute O3 numeric
@attribute Temperature_C numeric
@attribute Humidity_percent numeric
@attribute Wind_Speed_mps numeric
@attribute Atmospheric_Pressure_hPa numeric
@attribute Air_Quality_Level {Good,Moderate,Unhealthy,Very_Unhealthy,Hazardous}

@data
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71.38,166.97,40.68,8.12,1.68,49.65,22.68,63.64,2.34,1014.45,Moderate
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.73,90.69,16.92,4.71,1.11,39.32,22.99,52.36,3.54,1014.22,Moderate
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.29,83.24,19.52,3.90,0.10,55.43,15.53,67.89,3.85,1022.41,Good
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.91,203.89,47.88,14.68,1.61,61.35,18.29,26.95,3.41,1018.87,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49.54,137.84,42.78,8.95,0.90,57.96,22.10,54.37,2.11,1008.96,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,63.68,193.31,30.27,9.43,1.49,53.99,32.92,43.23,3.78,1001.35,Moderate
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.85,276.75,48.96,12.40,1.92,52.93,27.47,44.20,2.90,1006.96,Very_Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108.27,159.99,25.93,11.03,1.15,49.81,33.22,40.08,3.79,1009.15,Unhealthy
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.07,88.00,21.20,1.05,0.73,49.04,8.57,71.78,2.57,1017.53,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.29,54.19,9.39,4.03,0.22,63.41,24.54,47.52,4.47,1013.99,Good
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.41,256.76,43.66,11.30,1.59,60.82,31.00,35.07,1.36,1008.14,Very_Unhealthy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.53,107.91,23.99,7.14,1.25,38.58,33.60,75.80,4.20,1008.42,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.00,68.56,16.08,1.00,0.55,70.79,18.66,67.62,4.19,1021.29,Good
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.91,61.51,8.39,3.51,0.25,80.62,18.56,55.99,3.84,1017.75,Moderate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.53,123.89,27.55,6.36,0.82,59.50,24.93,64.46,1.47,1009.49,Moderate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.62,151.15,25.75,7.38,1.04,54.30,32.35,55.00,3.59,1006.09,Unhealthy
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,77.31,122.96,34.89,7.41,1.47,59.97,30.75,69.51,2.03,1004.89,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25.99,100.34,25.05,1.84,0.97,57.09,17.37,57.90,3.82,1017.53,Good
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.18,165.62,33.73,8.03,1.26,58.11,27.44,59.80,2.13,1009.21,Moderate
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.93,178.03,35.11,11.42,1.37,65.13,28.72,60.10,2.29,1005.05,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.60,35.84,11.23,1.00,0.14,58.24,20.40,46.78,4.61,1012.94,Good
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.13,167.08,45.65,7.61,1.58,58.00,26.32,76.14,1.80,1010.69,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.39,166.22,39.76,5.50,1.59,48.70,22.58,59.01,1.43,1009.23,Moderate
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.92,74.84,26.68,8.62,1.22,37.50,23.48,46.53,2.56,1010.31,Moderate
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.69,69.15,21.84,6.56,0.56,45.39,22.82,59.88,3.64,1010.63,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.68,34.23,9.78,2.48,0.78,54.49,19.26,60.58,3.33,1017.50,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,73.71,158.95,25.57,6.75,0.84,63.14,24.33,67.85,2.81,1011.62,Moderate
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.49,184.24,46.27,13.66,1.56,44.17,16.87,26.42,2.69,1018.38,Unhealthy
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.00,64.28,26.61,8.92,0.23,68.97,20.84,49.15,5.12,1008.32,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,80.36,182.72,32.79,7.62,0.92,48.15,33.14,44.97,3.50,1005.20,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111.26,205.97,23.86,12.52,0.99,41.77,30.51,46.00,1.19,1015.82,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57.68,98.90,31.71,7.04,0.99,58.44,12.22,43.42,2.48,1019.57,Moderate
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,92.12,101.19,43.94,11.39,1.39,51.89,20.81,62.58,2.08,1014.15,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58.44,137.47,40.17,10.91,1.35,77.10,24.29,44.87,2.65,1011.03,Moderate
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.27,174.17,42.11,13.14,1.39,56.20,20.59,49.04,2.16,1012.39,Unhealthy
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26.30,22.13,19.28,4.00,0.25,68.52,21.34,42.14,2.79,1013.28,Good
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.95,71.12,23.41,1.00,0.79,56.79,21.15,57.22,3.89,1009.79,Moderate
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.21,91.01,27.43,3.42,0.25,66.26,16.57,63.81,3.30,1016.63,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39.71,49.82,17.85,1.00,0.29,51.93,26.69,76.22,1.74,1011.56,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,74.64,154.44,33.13,8.65,0.77,47.64,33.24,29.23,3.14,1002.81,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,43.40,72.87,25.81,3.73,0.69,54.37,28.66,70.34,0.45,1006.54,Moderate
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.11,129.31,32.42,7.18,0.96,41.06,29.21,72.93,4.76,1008.07,Moderate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65.01,132.02,23.34,4.41,0.83,50.03,24.73,68.82,2.24,1011.18,Moderate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,68.61,132.44,25.17,11.08,0.98,65.16,23.32,57.57,3.25,1009.27,Moderate
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.56,202.51,27.86,13.29,1.03,62.61,27.18,69.83,1.56,1007.69,Unhealthy
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12.97,64.82,18.92,2.54,0.10,29.50,13.52,84.30,3.63,1017.99,Good
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.27,230.94,37.92,14.23,1.81,60.75,27.10,48.16,2.74,1011.22,Very_Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.62,87.54,31.29,2.52,0.26,54.32,17.13,46.39,3.30,1019.09,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48.29,118.43,34.38,5.71,1.15,75.29,20.05,51.85,1.29,1009.95,Moderate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54.69,133.63,35.35,6.78,1.07,55.99,28.85,82.64,1.79,1005.60,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.19,104.33,27.92,4.85,0.60,54.21,14.91,61.72,1.81,1019.20,Moderate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65.08,116.20,29.86,8.64,1.41,34.31,29.83,58.61,2.39,1008.95,Moderate
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.82,229.24,57.15,9.27,1.66,49.70,27.06,48.15,1.69,1011.81,Unhealthy
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.96,221.40,32.49,8.09,1.64,61.87,28.89,62.50,2.00,1007.68,Unhealthy
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.09,140.46,31.68,8.53,1.13,44.47,34.25,68.02,3.21,1006.99,Unhealthy
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62.83,107.01,39.93,11.84,0.82,37.07,28.52,64.52,3.23,1003.82,Moderate
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.47,194.62,35.09,8.09,1.18,55.49,28.26,69.68,3.58,1005.98,Unhealthy
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.25,112.02,22.02,7.62,1.38,50.73,35.78,58.39,3.49,1006.49,Moderate
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35.64,41.58,6.37,3.40,0.53,60.73,20.09,56.43,3.54,1021.34,Moderate
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.84,169.92,34.51,10.70,1.15,52.09,31.09,56.30,1.13,1008.92,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.00,149.25,17.65,5.64,1.26,45.05,35.84,43.70,4.43,1002.22,Moderate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82.07,154.78,37.87,9.17,0.76,53.16,30.31,73.35,3.72,1009.03,Unhealthy
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,47.62,50.04,17.70,5.50,1.20,99.63,23.52,48.53,3.43,1013.72,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.54,50.60,16.79,4.33,0.47,64.21,18.46,50.53,2.72,1015.78,Moderate
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,103.24,217.49,45.97,12.34,1.28,60.15,19.74,61.79,2.46,1012.60,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,70.72,167.81,38.45,10.00,1.21,71.36,18.35,55.59,2.64,1009.71,Moderate
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.16,111.94,19.13,4.27,1.01,45.16,26.65,64.94,3.75,1005.06,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48.14,87.61,22.86,1.45,0.82,52.72,13.62,32.82,3.99,1019.64,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38.57,60.85,15.30,7.47,0.65,56.56,17.40,49.01,3.99,1025.15,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.00,31.73,13.56,1.07,0.10,52.75,19.88,55.26,2.99,1014.06,Good
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75.68,140.70,20.92,7.14,0.55,46.80,25.79,58.40,1.86,1004.57,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.83,21.57,13.06,1.91,0.22,63.39,23.35,44.60,4.26,1017.24,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59.33,120.76,23.26,4.16,1.11,56.17,13.38,47.72,2.91,1014.54,Moderate
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90.54,139.41,39.74,7.94,1.55,59.58,17.84,63.99,2.43,1014.46,Unhealthy
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.72,106.51,26.35,6.26,0.86,46.61,28.91,55.15,5.20,1009.43,Moderate
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.28,99.94,26.58,7.59,0.83,33.73,28.27,60.67,3.13,1005.54,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,63.18,129.74,26.52,6.48,0.95,57.78,12.19,50.94,2.99,1015.19,Moderate
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42.85,47.98,23.23,4.37,0.40,60.58,21.91,53.71,1.80,1018.63,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.48,144.07,26.47,7.39,0.74,67.76,16.98,38.87,2.16,1021.87,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54.46,100.51,18.48,5.97,0.59,50.06,15.61,34.95,3.25,1017.92,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,44.48,66.80,21.42,5.94,0.40,43.10,25.29,68.40,4.76,1008.83,Moderate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.13,139.64,33.28,9.10,1.02,50.75,32.82,70.69,1.72,1006.07,Moderate
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.10,169.71,27.20,6.37,1.18,49.86,34.05,72.85,5.45,1003.32,Moderate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.88,141.11,24.49,7.17,1.01,59.56,34.30,60.03,3.54,1006.70,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37.40,68.83,39.56,4.87,0.19,62.18,23.55,71.71,1.53,1008.04,Moderate
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29.68,32.63,25.21,1.00,0.40,60.12,19.31,56.89,3.07,1017.56,Good
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.26,101.84,19.03,8.30,1.16,44.12,30.10,56.41,3.56,1007.13,Moderate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,61.41,167.28,42.78,9.56,1.68,62.78,26.97,69.58,3.58,1013.36,Moderate
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,81.92,179.94,41.20,10.87,1.98,59.59,17.89,55.46,3.38,1005.76,Unhealthy
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,87.54,184.00,37.05,7.25,1.59,58.17,15.03,50.01,2.55,1009.88,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,85.76,175.50,38.91,6.72,1.14,71.25,21.50,55.35,1.71,1008.00,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52.47,74.09,22.73,4.17,0.92,58.48,25.85,86.23,2.96,1005.35,Moderate
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.56,99.26,23.18,6.62,1.31,56.87,24.48,67.53,2.37,1009.52,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52.38,83.05,26.09,3.82,0.56,51.04,8.49,45.12,3.82,1018.54,Moderate
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.13,220.61,46.05,15.71,1.37,67.12,15.43,39.43,2.06,1014.28,Very_Unhealthy
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20.12,72.26,11.80,6.70,0.23,69.42,23.56,44.43,3.97,1014.25,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.40,14.75,20.10,1.00,0.53,45.89,29.70,72.58,2.64,1007.29,Good
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,62.29,117.39,22.79,10.51,1.18,43.87,25.39,69.69,2.99,1009.17,Moderate
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.98,153.76,38.73,12.66,1.42,58.73,33.03,73.19,2.70,1013.04,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35.29,52.97,27.38,2.36,0.96,52.00,24.50,77.94,1.22,1007.71,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,67.89,152.47,46.72,7.99,0.88,73.85,24.91,50.03,3.61,1014.24,Moderate
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.18,134.62,35.11,8.13,0.64,55.90,28.67,65.32,4.57,1010.14,Moderate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.98,139.27,30.26,9.12,0.34,42.63,29.60,60.79,4.31,1008.34,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,93.88,140.68,34.09,8.85,1.06,63.56,18.10,40.96,3.30,1013.33,Unhealthy
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.74,207.37,46.52,13.64,1.59,58.64,24.71,46.43,2.54,1007.33,Very_Unhealthy
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.42,170.18,33.29,9.49,1.23,57.01,32.20,72.00,1.98,1005.82,Unhealthy
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,59.15,112.96,27.38,6.41,0.86,61.25,30.49,65.54,2.77,1004.64,Moderate
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.82,211.46,39.28,13.28,1.79,70.47,24.73,37.80,2.20,1014.73,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54.03,83.34,35.49,4.90,0.76,57.02,19.35,42.43,4.57,1019.26,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.42,47.88,2.00,2.44,0.55,57.11,19.49,54.58,5.46,1018.60,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.42,32.67,2.00,1.15,0.77,55.31,19.39,52.60,5.62,1019.00,Good
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,83.09,165.91,30.90,13.95,1.05,64.98,15.26,50.29,2.53,1012.70,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33.42,91.67,18.37,4.44,0.97,62.59,16.21,53.16,4.24,1013.95,Good
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.81,107.95,34.09,8.82,1.01,45.04,26.78,74.28,4.98,1005.88,Unhealthy
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.96,188.31,49.81,12.18,1.42,63.66,15.73,33.50,1.21,1010.16,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.49,20.05,22.00,2.95,1.02,63.62,18.96,56.13,1.60,1015.31,Moderate
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.10,298.52,32.50,15.45,1.51,65.55,25.89,44.61,2.24,1011.04,Very_Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,49.01,66.68,18.22,3.10,0.98,53.72,18.90,49.15,3.91,1014.20,Moderate
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.89,83.37,20.59,7.59,0.38,70.96,21.51,49.49,3.57,1015.48,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34.08,85.56,23.91,5.74,0.36,40.89,30.39,82.01,4.08,1004.37,Good
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.33,46.15,23.98,3.07,0.69,53.48,16.81,45.82,3.97,1008.29,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.93,114.12,34.66,6.93,1.26,46.41,16.37,52.46,2.91,1021.65,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,65.11,137.83,31.83,6.89,1.57,59.93,20.88,45.44,1.34,1009.57,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.18,12.63,23.92,4.82,0.33,60.11,17.88,59.35,4.26,1013.75,Good
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.79,95.77,12.07,4.08,0.76,42.75,21.17,79.29,4.91,1011.78,Moderate
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,82.45,140.96,40.46,11.52,1.03,57.67,17.61,39.74,2.51,1011.04,Unhealthy
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36.68,33.29,20.92,1.00,0.82,51.23,15.77,65.61,2.87,1014.39,Moderate
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97.46,129.61,23.01,10.10,1.57,64.60,16.84,51.71,4.12,1006.74,Unhealthy
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.29,138.98,26.94,8.07,0.35,39.73,30.13,62.14,4.05,1008.73,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.05,75.75,20.76,6.22,0.75,56.26,20.56,50.72,1.96,1022.56,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,80.11,173.94,26.77,7.58,1.11,65.03,27.34,43.15,2.36,1010.17,Unhealthy
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.25,136.35,28.00,7.81,0.94,39.63,32.80,84.04,4.01,1007.36,Moderate
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.77,84.05,23.21,6.26,0.18,72.04,18.94,69.42,3.69,1018.07,Good
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.68,90.66,23.30,7.63,1.19,51.30,35.05,54.39,4.11,1004.66,Moderate
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.87,138.39,24.82,10.56,1.41,56.42,28.68,74.64,3.43,1010.90,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57.85,80.41,24.17,2.41,0.87,64.55,12.33,35.71,3.37,1020.90,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.67,45.03,10.83,1.49,0.61,70.74,18.79,50.10,4.49,1012.90,Good
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,73.88,101.81,35.91,7.15,0.78,52.19,33.91,26.15,5.50,1003.96,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76.42,119.58,30.84,6.46,1.15,35.88,33.75,35.18,4.65,1005.62,Unhealthy
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.45,197.79,44.62,15.68,1.59,45.74,14.06,26.69,1.69,1011.20,Unhealthy
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.94,136.26,26.36,8.91,0.96,46.19,26.11,55.99,3.69,1008.50,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,60.01,121.09,31.65,4.37,1.13,37.98,32.12,28.27,3.40,1006.34,Moderate
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.74,190.44,28.38,9.34,1.07,60.64,25.01,72.15,2.71,1014.09,Unhealthy
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.55,225.63,46.29,10.93,1.14,65.70,10.29,32.02,2.85,1015.05,Unhealthy
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.17,187.58,29.29,8.65,1.07,56.64,30.25,68.61,2.95,1006.48,Unhealthy
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94.78,176.71,40.69,6.69,0.94,41.12,33.80,26.60,3.51,1013.09,Unhealthy
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.41,160.24,29.92,12.50,1.53,49.69,26.96,48.79,1.14,1014.47,Unhealthy
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67.27,140.15,24.47,9.37,1.28,52.10,33.17,56.65,3.45,1006.29,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.30,60.34,26.37,1.00,0.78,60.39,19.60,63.46,3.09,1015.14,Moderate
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.70,150.23,37.37,6.52,1.05,32.76,32.93,73.32,5.35,1003.92,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54.53,122.18,24.01,3.25,1.07,58.77,14.71,55.84,4.04,1019.96,Moderate
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71.65,102.77,32.18,4.70,1.26,39.51,29.76,67.36,2.43,1006.51,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.02,45.24,29.66,5.68,0.34,44.40,21.19,37.44,2.18,1022.56,Moderate
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73.74,184.33,23.85,12.20,1.42,58.31,35.90,49.09,2.90,1005.38,Moderate
